header,type,class,mechanism,group
MEG_8685|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|RPLC|RequiresSNPConfirmation,Drugs,Oxazolidinone,Oxazolidinone-resistant 23S rRNA mutation,RPLC
MEG_8690|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOCR|RequiresSNPConfirmation,Drugs,Rifampin,Rifampin-resistant beta-subunit of RNA polymerase RpoB,RPOCR
MEG_8694|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|RRL|RequiresSNPConfirmation,Drugs,Oxazolidinone,Oxazolidinone-resistant 23S rRNA mutation,RRL
MEG_8695|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,Drugs,Aminoglycosides,Aminoglycoside-resistant 16S ribosomal subunit protein,RRS
MEG_8736|Drugs|Aminoglycosides|Aminoglycoside-resistant tlyA|TLYA|RequiresSNPConfirmation,Drugs,Aminoglycosides,Aminoglycoside-resistant tlyA,TLYA
MEG_8257|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,Drugs,MLS,Macrolide-resistant 23S rRNA mutation,MLS23S
MEG_8258|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,Drugs,MLS,Macrolide-resistant 23S rRNA mutation,MLS23S
MEG_8259|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,Drugs,MLS,Macrolide-resistant 23S rRNA mutation,MLS23S
MEG_8260|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,Drugs,MLS,Macrolide-resistant 23S rRNA mutation,MLS23S
MEG_8239|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MACAB|RequiresSNPConfirmation,Drugs,MLS,MLS resistance ABC efflux pumps,MACAB
MEG_8270|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRC|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pumps,MTRC
MEG_8271|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|MTRR|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux regulator,MTRR
MEG_8637|Drugs|betalactams|Class_A_betalactamases|PENA|RequiresSNPConfirmation,Drugs,betalactams,Class A betalactamases,PENA
MEG_8645|Drugs|betalactams|Penicillin_binding_protein|PILQ|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PILQ
MEG_8466|Drugs|betalactams|Penicillin_binding_protein|PBP1|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP1
MEG_8651|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|POR|RequiresSNPConfirmation,Drugs,Multi-drug resistance,MDR mutant porin proteins,POR
MEG_8691|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSE|RequiresSNPConfirmation,Drugs,Aminoglycosides,Aminoglycoside-resistant 16S ribosomal subunit protein,RPSE
MEG_8039|Drugs|Anti-malarial|Chloroquine-resistant_transporter|CRT|RequiresSNPConfirmation,Drugs,Anti-malarial,Chloroquine-resistant transporter,CRT
MEG_8076|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,Drugs,Trimethoprim,Dihydrofolate reductase,DHFR
MEG_8077|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|DHPS|RequiresSNPConfirmation,Drugs,Sulfonamides,Sulfonamide-resistant dihydropteroate synthases,DHPS
MEG_8174|Drugs|Anti-malarial|Artemisinin-resistant_protein|K13|RequiresSNPConfirmation,Drugs,Anti-malarial,Artemisinin-resistant protein,K13
MEG_8247|Drugs|Multi-drug_resistance|MDR_mutation|MDR|RequiresSNPConfirmation,Drugs,Multi-drug resistance,MDR mutation,MDR
MEG_8647|Drugs|Anti-malarial|Piperaquine-resistant_exonuclease|PIP|RequiresSNPConfirmation,Drugs,Anti-malarial,Piperaquine-resistant exonuclease,PIP
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pumps,ACRB
MEG_8147|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRA
MEG_8153|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GYRB
MEG_8458|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC
MEG_8462|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,Drugs,Aminocoumarins,Aminocoumarin-resistant DNA topoisomerases,PARE
MEG_8648|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,Drugs,Lipopeptides,Colistin-resistant mutant,PMRAR
MEG_8073|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB
MEG_8103|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,Drugs,Fusidic acid,Fusidic acid-resistant mutation,FUSA
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GRLA
MEG_8146|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,GRLB
MEG_8469|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP2
MEG_8472|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP4
MEG_8473|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,Drugs,betalactams,Penicillin binding protein,PBP4
MEG_8273|Drugs|betalactams|Class_B_betalactamases|NDM,Drugs,betalactams,Class B betalactamases,NDM
MEG_8233|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8718|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_7876|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_8229|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8080|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pumps,EFRA
MEG_8230|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8228|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8219|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8232|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8234|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_7931|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_8023|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8712|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV
MEG_8222|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8221|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8223|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8218|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8224|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8220|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8225|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8226|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_7906|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_8227|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN
MEG_8159|Drugs|betalactams|Class_C_betalactamases|IDC,Drugs,betalactams,Class C betalactamases,IDC
MEG_8158|Drugs|betalactams|Class_C_betalactamases|IDC,Drugs,betalactams,Class C betalactamases,IDC
MEG_8093|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSL,Drugs,Fosfomycin,Fosfomycin thiol transferases,FOSL
MEG_8101|Drugs|betalactams|Class_A_betalactamases|FRI,Drugs,betalactams,Class A betalactamases,FRI
MEG_8760|Drugs|betalactams|Class_C_betalactamases|YRC,Drugs,betalactams,Class C betalactamases,YRC
MEG_8758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|YAJC,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,YAJC
MEG_7907|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_8297|Drugs|betalactams|Mutant_porin_proteins|OMPA,Drugs,betalactams,Mutant porin proteins,OMPA
MEG_8083|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,EPTB
MEG_8038|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,Drugs,Aminoglycosides,Aminoglycoside efflux pumps,CRCB
MEG_8236|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,Drugs,Lipopeptides,Colistin-resistant mutant,LPSB
MEG_8235|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSA,Drugs,Lipopeptides,Colistin-resistant mutant,LPSA
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,ARNT
MEG_8237|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,Drugs,Multi-drug resistance,Multi-drug ABC efflux pumps,LPTD
MEG_8308|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_7975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,Drugs,Aminoglycosides,Aminoglycoside O-nucleotidyltransferases,ANT3-DPRIME
MEG_8036|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|CPRR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,CPRR
MEG_8037|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|CPRS,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,CPRS
MEG_8465|Drugs|Multi-drug_resistance|MDR_regulator|PARS,Drugs,Multi-drug resistance,MDR regulator,PARS
MEG_8464|Drugs|Multi-drug_resistance|MDR_regulator|PARR,Drugs,Multi-drug resistance,MDR regulator,PARR
MEG_8701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|RSMA,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pumps,RSMA
MEG_8678|Drugs|betalactams|Class_A_betalactamases|ROB,Drugs,betalactams,Class A betalactamases,ROB
MEG_8679|Drugs|betalactams|Class_A_betalactamases|ROB,Drugs,betalactams,Class A betalactamases,ROB
MEG_8680|Drugs|betalactams|Class_A_betalactamases|ROB,Drugs,betalactams,Class A betalactamases,ROB
MEG_8684|Drugs|betalactams|Class_A_betalactamases|ROB,Drugs,betalactams,Class A betalactamases,ROB
MEG_8734|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,Drugs,Tetracyclines,Tetracycline inactivation enzymes,TETX
MEG_8681|Drugs|betalactams|Class_A_betalactamases|ROB,Drugs,betalactams,Class A betalactamases,ROB
MEG_8265|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRF,Drugs,MLS,MLS resistance ABC efflux pumps,MSRF
MEG_8268|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRH,Drugs,MLS,MLS resistance ABC efflux pumps,MSRH
MEG_8248|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFD,Drugs,MLS,MLS resistance MFS efflux pumps,MEFD
MEG_8676|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|RANB,Drugs,Aminoglycosides,Aminoglycoside efflux pumps,RANB
MEG_8675|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|RANA,Drugs,Aminoglycosides,Aminoglycoside efflux pumps,RANA
MEG_8313|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8312|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_7873|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_7875|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_7872|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_7874|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_7871|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_7877|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_8310|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8274|Drugs|betalactams|Class_B_betalactamases|NDM,Drugs,betalactams,Class B betalactamases,NDM
MEG_8314|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8311|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8724|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8091|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,Drugs,Fosfomycin,Fosfomycin thiol transferases,FOSA
MEG_8033|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8025|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8026|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8024|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8032|Drugs|betalactams|Class_C_betalactamases|CMY,Drugs,betalactams,Class C betalactamases,CMY
MEG_8240|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR
MEG_8306|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8727|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8725|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8726|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8721|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8723|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8722|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8719|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8720|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8728|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_8598|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8544|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8535|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8534|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8573|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8491|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8482|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8497|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8624|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8525|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8621|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8521|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8553|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8589|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8609|Drugs|betalactams|Class_C_betalactamases|PDC,Drugs,betalactams,Class C betalactamases,PDC
MEG_8309|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8307|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8320|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8404|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8319|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8408|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8407|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_7908|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7909|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_8377|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8064|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA
MEG_8305|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8379|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8315|Drugs|betalactams|Class_D_betalactamases|OXA,Drugs,betalactams,Class D betalactamases,OXA
MEG_8066|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA
MEG_8065|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA
MEG_8068|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA
MEG_8067|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA
MEG_8176|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8177|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8178|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8179|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8180|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_7910|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7911|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_8181|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8182|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8183|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8184|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8185|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_8186|Drugs|betalactams|Class_A_betalactamases|KPC,Drugs,betalactams,Class A betalactamases,KPC
MEG_7881|Drugs|betalactams|Class_A_betalactamases|AAK,Drugs,betalactams,Class A betalactamases,AAK
MEG_7882|Drugs|betalactams|Class_C_betalactamases|ACC,Drugs,betalactams,Class C betalactamases,ACC
MEG_7887|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7885|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7886|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7888|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7889|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7890|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7891|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7892|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7893|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7894|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7895|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7896|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7897|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7898|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7899|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7900|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7901|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7902|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7903|Drugs|betalactams|Class_C_betalactamases|ACT,Drugs,betalactams,Class C betalactamases,ACT
MEG_7912|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7913|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7914|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7915|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7916|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7917|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7918|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7919|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7920|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7921|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7922|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7923|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7924|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7925|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7926|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7927|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7928|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7929|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7930|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7932|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7933|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7934|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7935|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7936|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
MEG_7937|Drugs|betalactams|Class_C_betalactamases|ADC,Drugs,betalactams,Class C betalactamases,ADC
