header,type,class,mechanism,group
MEG_6787|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6788|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6789|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6790|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6791|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6792|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6793|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6795|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6797|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6799|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6800|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6801|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6802|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6804|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6805|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6808|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6809|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6810|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6811|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6812|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6814|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6816|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6817|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6818|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6819|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6820|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6821|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6822|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6823|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6824|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6825|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6828|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6830|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6831|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6832|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6833|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6834|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6835|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6836|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6837|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6839|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6840|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6841|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6842|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6843|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6844|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6847|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6848|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6849|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6850|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6851|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6852|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6853|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6854|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6855|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6856|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6857|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6858|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6859|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6860|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6861|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6865|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6866|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6868|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6869|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6870|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6871|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6872|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6874|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6876|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6882|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6885|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6886|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6888|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6892|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6893|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6894|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6896|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6898|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6901|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6902|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6903|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6904|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6905|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6906|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6907|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6908|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6911|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6913|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6915|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6916|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6917|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6918|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6919|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6920|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6921|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6923|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6924|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6926|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6927|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6930|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6935|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6936|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6937|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6938|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6940|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6942|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6943|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6944|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6945|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6946|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6948|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6953|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6954|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6955|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6956|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6957|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6958|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6959|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6960|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6961|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6962|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6963|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6964|Drugs|betalactams|Class_A_betalactamases|TEM,Drugs,betalactams,Class A betalactamases,TEM
MEG_6965|Drugs|betalactams|Class_A_betalactamases|TER,Drugs,betalactams,Class A betalactamases,TER
MEG_6966|Drugs|betalactams|Class_A_betalactamases|TER,Drugs,betalactams,Class A betalactamases,TER
MEG_6967|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,Metals,Tellurium resistance,Tellurium resistance protein,TERB
MEG_6968|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,Metals,Tellurium resistance,Tellurium resistance protein,TERB
MEG_6969|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,Metals,Tellurium resistance,Tellurium resistance protein,TERC
MEG_6970|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,Metals,Tellurium resistance,Tellurium resistance protein,TERD
MEG_6971|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,Metals,Tellurium resistance,Tellurium resistance protein,TERE
MEG_6972|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,Metals,Tellurium resistance,Tellurium resistance protein,TERW
MEG_6973|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,Metals,Tellurium resistance,Tellurium resistance protein,TERZ
MEG_6974|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,Metals,Tellurium resistance,Tellurium resistance protein,TERZ
MEG_6975|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline-resistant 16S ribosomal subunit protein,TET16S
MEG_6976|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline-resistant 16S ribosomal subunit protein,TET16S
MEG_6977|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET30,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET30
MEG_6978|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET31,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET31
MEG_6979|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET31,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET31
MEG_6980|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET31,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET31
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET32
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET32
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET32
MEG_6984|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET33,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET33
MEG_6985|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET33,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET33
MEG_6986|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET33,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET33
MEG_6987|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET33,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET33
MEG_6988|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET34,Drugs,Tetracyclines,Tetracycline inactivation enzymes,TET34
MEG_6989|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET35,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET35
MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET35,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET35
MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET36
MEG_6992|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TET37,Drugs,Tetracyclines,Tetracycline inactivation enzymes,TET37
MEG_6993|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6994|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6995|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6996|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6997|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6998|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET38,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET38
MEG_6999|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET39,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET39
MEG_7000|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET39,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET39
MEG_7001|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET39,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET39
MEG_7002|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET39,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET39
MEG_7003|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_7004|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_7005|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_7006|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET40
MEG_7007|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET43,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET43
MEG_7008|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET44
MEG_7009|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Drugs,Tetracyclines,Tetracycline resistance ribosomal protection proteins,TET44
MEG_7010|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|TET45,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,TET45
MEG_7011|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET47,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET47
MEG_7012|Drugs|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TET48,Drugs,Tetracyclines,Tetracycline resistance major facilitator superfamily MFS efflux pumps,TET48
